id,description,event_cause,priority,police_station,corridor
FKID003028,"water logging  is near dananjaya palace, kamakshipalya towards housing board, magadiroad, incoming side sir",water_logging,High,Kamakshipalya,Magadi Road
FKID002716,[PERSON] to bommanahalli water loging sir trafic slow moment sir,water_logging,High,HSR Layout,Hosur Road
FKID002811,[LOCATION] sir puttenahalli underpass ring road water logging vehicle movement slowly moving 33 rd main trds 14 th main,water_logging,High,J.P. Nagar,ORR West 1
FKID003619,water loging at [LOCATION] sir traffic slow movment,water_logging,Low,R.T. Nagar,Non-corridor
FKID001107,due to rain,water_logging,High,High ground,Bellary Road 1
FKID003009,due to rain,water_logging,Low,Sheshadripuram,Non-corridor
FKID003042,due to rain,pot_holes,High,Yelahanka,Bellary Road 2
FKID003910,due to rain,water_logging,High,Jalahalli,ORR North 2
FKID000944,[LOCATION] drainage chamber open and bad smell water flow on the road please inform to bwssb office sir,water_logging,Low,Adugodi,Non-corridor
FKID003822,water loging between roopen agrahar towords silkboard,water_logging,High,HSR Layout,Hosur Road
FKID002875,water login,water_logging,Low,Sadashivanagar,Non-corridor
FKID003040,water login,water_logging,High,Yelahanka,Bellary Road 2
FKID003252,water login,water_logging,High,Chamarajpet,Mysore Road
FKID003642,water login,water_logging,Low,Mahadevapura,Non-corridor
FKID002743,wattar logging,water_logging,Low,Banaswadi,Non-corridor
FKID003921,bajar street water ಲಾಗಿಂಗ್,water_logging,Low,Chamarajpet,Non-corridor
FKID008100,Water logging at vidyasilpa railway underbridz towards airport sir,water_logging,High,Yelahanka,Bellary Road 2
FKID008105,Kogilu onflyor to wards citvey water logging sir,water_logging,High,Yelahanka,Bellary Road 2
FKID005447,Eco police service road water logging sir traffic normal mument sir,water_logging,High,Yelahanka,Bellary Road 2
FKID008102,Chokkasandra on flyover towards outgoing side water logging sir traffic one side slow moving sir,water_logging,High,Peenya,Tumkur Road
FKID002746,water laggin havy rain bannerghatta main road near [LOCATION],water_logging,High,Jayanagara,Bannerghata Road
FKID003055,Water logging at Vibgyor road sir,water_logging,Low,Whitefield,Non-corridor
FKID005290,Water leakage near brv Junctions,water_logging,High,Cubbon Park,Old Madras Road
FKID003632,"Due to heavy rain, traffic is moving slowly due to traffic jams.",water_logging,High,Whitefield,Varthur Road
FKID000428,vehicle slow movement sir,water_logging,Low,High ground,Non-corridor
FKID003941,old madars road near [LOCATION],water_logging,Low,K.R. Pura,Non-corridor
FKID003033,Devi Nagar bus stop near skywalk waterlogging sir,water_logging,High,Kodigehalli,ORR North 2
FKID003006,Chickpet metro,water_logging,High,Chamarajpet,Mysore Road
FKID004832,[LOCATION] work water papie leakage sir slow moving traffic Hopefarm towards Belathur sir,water_logging,Low,Mahadevapura,Non-corridor
FKID004115,water blogging bwssb manhole sir,water_logging,High,Cubbon Park,CBD 2
FKID001657,bwssb work traffic slow movement sir,water_logging,High,J.P. Nagar,Bannerghata Road
FKID002722,ಮಳೆ ಬಂದಿರುವುದರಿಂದ ನೀರು [LOCATION] ಸರ್,water_logging,High,Chamarajpet,Mysore Road
FKID003853,22 junction towards asc junction,water_logging,Low,Halasur,Non-corridor
FKID002800,waterlogging,water_logging,Low,Ashok Nagar,Non-corridor
FKID006430,Water leakage with small,water_logging,High,Malleshwaram,West of Chord Road
FKID002992,cl crs junction,water_logging,Low,R.T. Nagar,Non-corridor
FKID003007,Near Coffe board jn .water logging clearing bwssb .infentry road trafic slow movement sir,water_logging,High,Cubbon Park,CBD 2
FKID000642,[LOCATION] village towords Bhoganhalli junction Drainage water flowing. Slow movement at [LOCATION] junction towords [LOCATION].,water_logging,Low,HAL Old Airport,Non-corridor
FKID002618,peenya flyover outgoing [LOCATION] station on flyover water logging vehicles slow moving towards nelamangala side.,water_logging,High,Peenya,Tumkur Road
FKID004959,[LOCATION] water wall be leaked waterflow onroad thats why traffic slow moving towards kadubeesanahalli,water_logging,High,HAL Old Airport,ORR East 1
FKID003908,good evening Sir Nayandalli junction sir water logging sir traffic slow movement sir,water_logging,High,Byatarayanapura,ORR West 1
FKID003537,water logging at [LOCATION] sir,water_logging,High,J.P. Nagar,Bannerghata Road
FKID003644,[LOCATION] station on flyover water logging traffic one side slow movement,water_logging,High,Peenya,Tumkur Road
FKID002803,traffic diverson incoming onflyover due to waterlogging on flyover sir,water_logging,Low,Chikkabanavara,Non-corridor
FKID003950,water logging slow movement vehicle sir,water_logging,High,Cubbon Park,Mysore Road
FKID003952,water logging slow movement vehicle sir,water_logging,High,Cubbon Park,Mysore Road
FKID003307,water logging on road side,water_logging,High,Cubbon Park,CBD 2
FKID000320,"Water is not moving in the nearby wells, so BBMP will have to come and clear it.",water_logging,Low,Halasur,Non-corridor
FKID003078,over flow water in drinage,water_logging,Low,R.T. Nagar,Non-corridor
FKID003626,chikapete circle toword s sulatanpete cross water longing sir  vehicle moment slow sir...,water_logging,Low,City Market,Non-corridor
FKID002461,28ನೇ ಮುಖ್ಯ ರಸ್ತೆಯಲ್ಲಿ ಕಾವೇರಿ ವಾಟರ್ loging ಆಗುತ್ತಿರುತ್ತದೆ. 28th main towards ragigudda ಕಡೆ ಟ್ರಾಫಿಕ್ಗೆ  ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ,water_logging,Low,Jayanagara,Non-corridor
FKID008108,Silkboard towards 29th main Watter longing so vehicle slow movement sir... towards 29th main...,water_logging,Low,Mico Layout,Non-corridor
FKID000698,At [LOCATION] junction Towards city water logging vehicle movement is slow sir.,water_logging,High,Yelahanka,Bellary Road 2
FKID002596,toilet fit opened,water_logging,High,Hebbala,Bellary Road 1
FKID000463,water logging at [LOCATION] junction,water_logging,High,Jayanagara,Bannerghata Road
FKID003912,ಚಿಕ್ಕಟ್ಟೆ ಮೆಟ್ರೋ,water_logging,High,Chamarajpet,Mysore Road
FKID000453,ಆರ್ ವಿ ಟೀಚರ್ ನಿಯರ್ ಜಂಕ್ಷನ್  ಮೇರಿನಿಂದ ಮಳೆ ನೀರಿನಿಂದ ವಾಣಿ ಸ್ಲೋ ಆಗಿರುತ್ತದೆ,water_logging,Low,Wilson Garden,Non-corridor
FKID004882,ಡಾಕ್ಟರ್ ಟಿ ಮರಿಯಪ್ಪ ರಸ್ತೆ ಸಿದ್ದಾಪುರ ಜಂಕ್ಷನ್ ಟು [LOCATION] ಪಾರ್ಕ್ ವರೆಗೂ ಮರದ ಕಾಯಿಗಳಿಂದ ರಸ್ತೆಗಳು ಜಾರುತ್ತಿದ್ದು ಪ್ರಾಣಸವಾದರೂ ನಿಧಾನಗತಿಯಲ್ಲಿ ಚಲಾಯಿಸಬೇಕೆಂದು ಮನವಿ,water_logging,Low,Wilson Garden,Non-corridor
FKID003899,drainage likege sir,water_logging,Low,Jalahalli,Non-corridor
FKID002737,water logging at [LOCATION] side traffic slow movement ide sir,water_logging,High,J.P. Nagar,Bannerghata Road
FKID002756,water logging at [LOCATION] side traffic slow movement ide sir,water_logging,High,J.P. Nagar,Bannerghata Road
FKID003805,Ayyappa under pass both saide waterlogging ಆಗಿರುವುದರಿಂದ traffic moment slow iruttade sir,water_logging,High,Madiwala,Hosur Road
FKID001019,infrontof [PERSON] drainage water leakage so traffic moving slowly from [PERSON] to hsbc junction sir,water_logging,High,Mico Layout,Bannerghata Road
FKID002961,lorry undarpass woter logging contact no [PHONE],water_logging,High,K.R. Pura,ORR East 2
FKID003011,waterlogging due to rain heavy rain,water_logging,High,Sadashivanagar,Bellary Road 1
FKID003924,ITC HOTEL Junction towards BDA upper ramp Vehicle slow moment,water_logging,High,High ground,Bellary Road 1
FKID003922,Water logging in [LOCATION] junction due to heavy rain. Traffic slow movement towards bismillah nagar and dairy circle.,water_logging,High,Jayanagara,Bannerghata Road
FKID000455,water logging,water_logging,Low,Jayanagara,Non-corridor
FKID002381,water logging,water_logging,High,Sadashivanagar,Bellary Road 1
FKID002526,water logging,water_logging,High,Kamakshipalya,Magadi Road
FKID002825,Water logging,water_logging,Low,Magadi Road,Non-corridor
FKID002999,water logging,water_logging,High,Malleshwaram,West of Chord Road
FKID003062,water logging,water_logging,Low,Whitefield,Non-corridor
FKID003264,water logging,water_logging,Low,Wilson Garden,Non-corridor
FKID003654,water logging,congestion,High,Banaswadi,ORR North 1
FKID003680,Water logging,water_logging,Low,Jalahalli,Non-corridor
FKID003923,water logging,water_logging,Low,Sheshadripuram,Non-corridor
FKID003955,water logging,water_logging,Low,Basavanagudi,Non-corridor
FKID004821,Water logging,water_logging,Low,No Police Station,Non-corridor
FKID004960,water logging,water_logging,High,Kodigehalli,ORR North 2
FKID006005,Water logging,water_logging,High,Hulimavu,Bannerghata Road
FKID006586,Water logging,water_logging,Low,K.R. Pura,Non-corridor
FKID007113,Water logging,water_logging,High,Cubbon Park,Old Madras Road
FKID008106,ಕೊಡಿಗೆಹಳ್ಳಿ ಲವರ್ ಮೇಲೆ,water_logging,High,Kodigehalli,Bellary Road 2
FKID003797,ಮಡಿವಾಳ ಜಂಕ್ಷನ್ ಇಂದ ಸಿಲ್ಕ್ ಬೋರ್ಡ್ ಪ್ಲೇಯರ್ ವರ್ಗೂ ವಾಟರ್,water_logging,High,Madiwala,ORR East 1
FKID001546,drainage leakage and water logging .... traffic movement as usual same,water_logging,Low,Pulikeshinagar(F.Town),Non-corridor
FKID003954,TRAFFIC NORMAL MOVING NO PROBLEM Sir,water_logging,High,HAL Old Airport,Varthur Road
FKID001821,water loging old airport road Aralikatte towards commando hospital,water_logging,Low,Halasur,Non-corridor
FKID000010,woter logging [PERSON] moment ph [PHONE],water_logging,High,K.R. Pura,ORR East 2
FKID005013,Water logging opposite [LOCATION] appartment towards outgoing side vehicle slow moving sir,water_logging,Low,Peenya,Non-corridor
FKID008060,[LOCATION] downramp water laging ibbluru downramp to agar,water_logging,High,Bellandur,ORR East 1
FKID002887,slow movement vehicle sir,water_logging,Low,Cubbon Park,Non-corridor
FKID003824,ಡ್ರೈನೇಜ್ ವಾಟರ್ ತುಂಬಿ ರಸ್ತೆಗೆ ನೀರು [PERSON] moment ಸ್ಲೋ ಇರುತ್ತದೆ sir,water_logging,High,Madiwala,Hosur Road
FKID003050,[LOCATION] junction towards veerannapalya service road,water_logging,High,Hennuru,Hennur Main Road
FKID006344,Water logging in grt to tc palya,water_logging,Low,K.R. Pura,Non-corridor
FKID000443,water logging at [LOCATION] vehicles slow movement sir,water_logging,High,Mico Layout,Bannerghata Road
FKID002769,[LOCATION] no vehicle moment sir,water_logging,High,Halasuru Gate,Mysore Road
FKID003065,"ನಮಸ್ತೆ ಸರ್, ಮಾನ್ಯತಾ ಗೇಟ್ ನಂಬರ್ ಟು ಇನ್ಸೈಡ್ ವಾಟರ್ ಲಾಗಿನ್ ಆಗಿರುತ್ತದೆ ವೆಹಿಕಲ್ ಮೊಮೆಂಟ್ ಸ್ಲೋ ಇರುತ್ತದೆ ಸರ್",water_logging,Low,Hennuru,Non-corridor
FKID003913,"[LOCATION] sir rv teacher college junction nalli water logging agidhe, sir...",water_logging,Low,Basavanagudi,Non-corridor
FKID005460,Dwarka bus atop to wards [PERSON] work sir traffic mument slow ede sir,water_logging,Low,Yelahanka,Non-corridor
FKID002819,ಸಂಚಾರಕ್ಕೆ ಯಾವುದು ತೊಂದರೆ ಇರುವುದಿಲ್ಲ ಮೇಡಂ,water_logging,High,High ground,Bellary Road 1
FKID003939,"water logging due to rain, normal traffic movement",water_logging,High,Jalahalli,ORR North 2
FKID003046,water logging mall of [LOCATION] back gate towards sahakar [LOCATION],water_logging,Low,Kodigehalli,Non-corridor
FKID003272,water logging road close sir,water_logging,Low,Chamarajpet,Non-corridor
FKID003943,"water logging due to rain, there's no problem for traffic movement.",water_logging,High,HAL Old Airport,Old Airport Road
FKID002952,slow traffic movement due to egipura flyover construction,water_logging,High,Ashok Nagar,IRR(Thanisandra road)
FKID003639,[PERSON] under pass water logging vehicle movement slow sir,water_logging,Low,Chamarajpet,Non-corridor
FKID004920,Water login problem one side traffic moving,water_logging,High,R.T. Nagar,Bellary Road 1
FKID003683,SJP road chamber open chamber open Traffic no problem water in main road,water_logging,High,Halasuru Gate,Mysore Road
FKID003934,[PERSON] to [LOCATION]  water loging sir,water_logging,High,HSR Layout,Hosur Road
FKID000090,Sjp road chebar open gai de trfice no problem madam,water_logging,High,Halasuru Gate,Mysore Road
FKID008112,Small water logging sir [LOCATION] circle under pass,water_logging,Low,Cubbon Park,Non-corridor
FKID000480,water loging commando hospital towards [PERSON],water_logging,Low,Halasur,Non-corridor
FKID002548,Coffee day yalahanka railway underpass towards airport sir,water_logging,High,Yelahanka,Bellary Road 2
FKID007599,Army drinege watar liking on road sr..trffic slo moment ಸೋನಿಸಿಗ್ನಲ್ to ಶ್ರೀನಿವಾಗಿಲು..,water_logging,High,Ashok Nagar,IRR(Thanisandra road)
FKID008103,Water logging vehicle slow moment sir,water_logging,Low,K.R. Pura,Non-corridor
FKID000812,water logging in GRT junction.,water_logging,Low,K.R. Pura,Non-corridor
FKID003250,queens junction,water_logging,High,Cubbon Park,Old Madras Road
FKID004986,Rain water,water_logging,High,Mahadevapura,ORR North 1
FKID003969,munsingh junction,water_logging,Low,Whitefield,Non-corridor
FKID003970,munsingh junction,water_logging,Low,Whitefield,Non-corridor
FKID006694,A Big pot hole is there near SNN appartment service road towards veeranapalya sir,pot_holes,High,Hebbala,ORR North 1
FKID004899,ರಸ್ತೆ ಮೇಲೆ ಆಯಿಲ್ ಬಿದ್ದಿರುತ್ತದೆ,pot_holes,Low,Jnanabharathi,Non-corridor
FKID000617,Champer plate damage,pot_holes,High,Cubbon Park,CBD 2
FKID001552,pathu [PERSON],pot_holes,Low,Vijayanagara,Non-corridor
FKID000931,ನಮಸ್ತೆ ಸರ್ . ಮೈನಹಳ್ಳಿ ಹತ್ತಿರ ಮೋರೆ ನೀರಿನ ಪೈಪ್ ಡ್ಯಾಮೇಜ್ ಆಗಿದ್ದು ವಾಹನಗಳ ಸಂಚಾರಕ್ಕೆ ಅರ್ಚನೆ ಉಂಟಾಗಿದ್ದು ವಾಹನಗಳ ಸಂಚಾರವು ನಿಧಾನಗತಿಯಲ್ಲಿ ಸಾಗುತ್ತಿರುತ್ತದೆ,pot_holes,Low,Chikkajala,Non-corridor
FKID000106,Vehicle slow movement,pot_holes,High,J.P. Nagar,Bannerghata Road
FKID003196,khody under pass hattira vehicle slow moving,pot_holes,Low,Sheshadripuram,Non-corridor
FKID005745,width 8 feet and depth 2 feet pot hole,pot_holes,Low,Jayanagara,Non-corridor
FKID005191,[LOCATION] towards varthur kodi near varthur [PERSON],pot_holes,High,Whitefield,Varthur Road
FKID000738,patholes 3/4,pot_holes,High,Shivajinagar,CBD 2
FKID005795,Infront of [PERSON] pot hole got open very dangers to two wheeler vehicles sir,pot_holes,High,Mico Layout,Bannerghata Road
FKID001828,[PERSON] near petta siddappa circle BESCOM wire damage,pot_holes,Low,Yelahanka,Non-corridor
FKID002515,6 feet length 5 feet width,pot_holes,Low,Jayanagara,Non-corridor
FKID000823,infrontof [PERSON] temple [PERSON] sir,pot_holes,High,Mico Layout,Bannerghata Road
FKID001359,bad road condition traffic slow moment,pot_holes,High,Malleshwaram,West of Chord Road
FKID002713,bad road condition traffic slow moment,pot_holes,High,Malleshwaram,West of Chord Road
FKID005078,"Lenth-4 ft,width-2ft,depth-.6ft",pot_holes,Low,Madiwala,Non-corridor
FKID001879,pathole,pot_holes,Low,Adugodi,Non-corridor
FKID005925,Potholes problem,pot_holes,Low,Chamarajpet,Non-corridor
FKID000308,Gm sir gubbalal main road near [LOCATION] sir [PERSON] sir..,pot_holes,Low,Thalagattapura,
FKID004021,"jss signal, 36 towards [LOCATION] road",pot_holes,Low,Jayanagara,Non-corridor
FKID006925,Deep 5 inches length 4 meter width 4 meter,pot_holes,High,Madiwala,Hosur Road
FKID003721,road potholes,pot_holes,High,Magadi Road,Magadi Road
FKID007001,4feet width 2 feet depth,pot_holes,Low,Jayanagara,Non-corridor
FKID002894,[PERSON] towards sirsi compound breakdown,pot_holes,Low,Chamarajpet,Non-corridor
FKID003346,rm Road junction  traffic normal moment,pot_holes,High,Halasur,Old Madras Road
FKID000103,path hole near [LOCATION] bg road abstraction to traffic movement pls do the needful,pot_holes,High,J.P. Nagar,Bannerghata Road
FKID004790,Vehicle sikki hakondidde sir,pot_holes,High,K.G. Halli,ORR North 1
FKID007987,ಬಿಬಿಎಂಪಿ ಗೇ ಮಾಹಿತಿ ಯನ್ನು ತಿಳಿಸಿರುತ್ತೇವೆ ಸರ್,pot_holes,High,Jeevanbheemanagar,Old Madras Road
FKID000559,3 feets Length and 1 feet Width,pot_holes,Low,Thalagattapura,Non-corridor
FKID002879,ಬಿನ್ನಿ ಮಿಲ್ ಜಂಕ್ಷನ್ ಕಡೆಯಿಂದ ಸಿರ್ಸಿ ಕಡೆಗೆ ರಸ್ತೆಯ ಮೇಲೆ ಗೋಡೆ ಕುಸಿದಿದ್ದು,pot_holes,Low,Magadi Road,Non-corridor
FKID004614,[PERSON] bridge service road to kadabisenahalli BESCOM work traffic slow moment sir,pot_holes,High,Mahadevapura,ORR East 2
FKID006897,[PERSON] inch length 4 meter,pot_holes,High,Madiwala,Hosur Road
FKID006553,Patholes repaired,pot_holes,High,Cubbon Park,Old Madras Road
FKID002199,debth 2feet width 3 feet,pot_holes,Low,Pulikeshinagar(F.Town),Non-corridor
FKID001176,[PERSON] [LOCATION] sir,pot_holes,High,HSR Layout,Hosur Road
FKID007759,Due to this potholes vehicle are coming suddenly too much left side.. due to this some accident are happening.. 112 compalint came sir. so kindly request you sir to sort it soon. Sir.,pot_holes,High,Magadi Road,West of Chord Road
FKID000647,Potholes at kogilu junction sir,pot_holes,High,Yelahanka,Bellary Road 2
FKID000415,traffic problem sir,pot_holes,Low,Jnanabharathi,
FKID006906,Deep 8 inch length 10 meter width 8 meter,pot_holes,High,Madiwala,Hosur Road
FKID005334,"Lenth-1ft,width-1ft,depth-2ft",pot_holes,Low,Madiwala,Non-corridor
FKID008031,Slippery road due to oil leakage from 18th crs to [LOCATION],pot_holes,Low,Malleshwaram,Non-corridor
FKID006740,Towords Race view,pot_holes,Low,High ground,Non-corridor
FKID004776,Heavy traffic jam this place,pot_holes,Low,K.R. Pura,Non-corridor
FKID000846,[PERSON] sir R v trds ig circle bad road condition sir,pot_holes,Low,J.P. Nagar,Non-corridor
FKID005317,Good morning sir road is a damaged nearest [LOCATION] layout club towards [LOCATION] layout bus stop to [PERSON] abbakka  ground kade,pot_holes,Low,Rajajinagar,Non-corridor
FKID000239,Huge pot Holes,pot_holes,Low,Ashok Nagar,Non-corridor
FKID007989,ಬಿಬಿಎಂಪಿ ಅವರಿಗೆ ತಿಳಿಸಿರುತ್ತೇವೆ ಸರ್,pot_holes,High,Jeevanbheemanagar,Old Madras Road
FKID004195,Footpath wark,pot_holes,High,Sadashivanagar,Bellary Road 1
FKID008155,Rm road towards Trinity junction,pot_holes,High,Halasur,Old Madras Road
FKID001827,water leakage,pot_holes,High,Pulikeshinagar(F.Town),Airport New South Road
FKID002959,iti bus stop sir,pot_holes,Low,K.R. Pura,Non-corridor
FKID001505,ramayya junction towards halasur [LOCATION] traffic management slow sir,pot_holes,High,Halasur,Old Madras Road
FKID002921,magadi [LOCATION] road near samruddhi hotel,pot_holes,High,Kamakshipalya,Magadi Road
FKID001058,potholes in Domluru water tank junction,pot_holes,High,Halasur,Old Airport Road
FKID005480,Sanitary work or bwwsb late night road diginig and not close total entire chikkasandra to uttarahalli circle worst worst working concerned person is so neglect sir computers and daily police work is so hard take action sir,pot_holes,Low,K.S. Layout,Non-corridor
FKID006426,Road work progress  sir,pot_holes,High,Kodigehalli,Bellary Road 1
FKID001319,ಸಿಎಂಪಿ ಜಂಕ್ಷನ್ ಟುವರ್ಡ್ಸ್ ಸಿಗ್ನಲ್ ಲೈಟ್ ಕಡೆಗೆ ರಸ್ತೆ ಗುಂಡಿ ಬಿದ್ದಿದ್ದು ಸಂಚಾರಕ್ಕೆ ತೊಂದರೆ ಆಗುತ್ತಿದೆ,pot_holes,High,Ashok Nagar,Hosur Road
FKID000285,Potholes causing accidents,pot_holes,High,Byatarayanapura,
FKID004528,2 X 3 feet.lenth.,pot_holes,High,Kamakshipalya,Magadi Road
FKID003145,"The manhole is open, causing inconvenience to the public sir.",pot_holes,Low,K.G. Halli,Non-corridor
FKID005331,"Lenth-4 ft,width-5 ft,depth-0.6 ft",pot_holes,Low,Madiwala,Non-corridor
FKID003053,ನಮಸ್ಕಾರ ಸರ್,water_logging,High,HAL Old Airport,ORR East 1
FKID003656,ನಮಸ್ಕಾರ ಸರ್,vehicle_breakdown,High,HAL Old Airport,ORR East 1
FKID003971,ನಮಸ್ಕಾರ ಸರ್,pot_holes,High,HAL Old Airport,ORR East 1
FKID003975,ನಮಸ್ಕಾರ ಸರ್,pot_holes,High,HAL Old Airport,ORR East 1
FKID003981,ನಮಸ್ಕಾರ ಸರ್,pot_holes,High,HAL Old Airport,ORR East 1
FKID007684,Fly over joint miss maching,pot_holes,High,Kodigehalli,Bellary Road 1
FKID007736,Fly over joint miss maching,pot_holes,High,Kodigehalli,Bellary Road 1
FKID006905,[PERSON] inch length 5 meter width 3 meter,pot_holes,High,Madiwala,Hosur Road
FKID006912,[PERSON] inch length 5 meter width 3 meter,pot_holes,High,Madiwala,Hosur Road
FKID001308,ಈ ಪಾತ ಹೋಲ್ ಸಮಸ್ಯೆಯಿಂದಾಗಿ ಟ್ರಾಫಿಕ್ ಸ್ಲೋ ಆಗಿ ಮೂವ್ ಆಗುತ್ತದೆ,pot_holes,High,Ashok Nagar,Hosur Road
FKID006738,Towords raceviews,pot_holes,Low,High ground,Non-corridor
FKID005295,Good morning sir/madam [PERSON] nagar Bus stop. [LOCATION] cross towards [LOCATION]. Vehicle movement is slow sir.,pot_holes,Low,Yelahanka,Non-corridor
FKID007523,[LOCATION] [PERSON] Sir,pot_holes,Low,Mahadevapura,Non-corridor
FKID003509,ಗುಂಡಿ ಬಿದ್ದಿರುತ್ತದೆ ಸರ್,pot_holes,High,Rajajinagar,West of Chord Road
FKID005333,"Lenth-12ft,width-1ft,depth-0.6ft",pot_holes,Low,Madiwala,Non-corridor
FKID006869,Ayyappa to savoury service [LOCATION],pot_holes,High,Madiwala,Hosur Road
FKID006891,Deep 4 inch length 4 meter,pot_holes,High,Madiwala,Hosur Road
FKID006900,Deep 4 inch length 4 meter,pot_holes,High,Madiwala,Hosur Road
FKID006902,Deep 4 inch length 4 meter,pot_holes,High,Madiwala,Hosur Road
FKID006999,24th main in front off Nandini hotel plz close pathhole sir.,pot_holes,High,J.P. Nagar,ORR West 1
FKID001514,path hole at near rammaiah junction towards [LOCATION] sir,pot_holes,High,Halasur,Old Madras Road
FKID003322,yesterday night gail gas work digged middle in [LOCATION] vehicles slow movement ide sir,pot_holes,High,J.P. Nagar,Bannerghata Road
FKID001358,bad road condition at kottigepalya bus stop obstruction to buses and passengers,pot_holes,High,Kamakshipalya,Magadi Road
FKID001307,ಪೈಪ್ ಲೈನ್ ನಲ್ಲಿ ನೀರಿನ ಸಮಸ್ಯೆ ಇಂದಾಗಿ ಗುಂಡಿ ಬಿದ್ದಿದ್ದು  ಸಂಚಾರ ಸ್ವಲ್ಪ ನಿಧಾನಗತಿಯಲ್ಲಿ ಸಾಗುತ್ತದೆ,pot_holes,High,Ashok Nagar,Hosur Road
FKID002852,problem on public,pot_holes,High,Chamarajpet,Mysore Road
FKID006854,bad ರೋಡ್,pot_holes,Low,K.S. Layout,Non-corridor
FKID002469,traffic is slow moving,pot_holes,High,Shivajinagar,CBD 1
FKID002474,traffic is slow moving,pot_holes,High,Shivajinagar,CBD 1
FKID006911,Deep 4 inch length 4 meter width 3 meter,pot_holes,High,Madiwala,Hosur Road
FKID006458,Thar work,pot_holes,High,Kodigehalli,Bellary Road 1
FKID007876,Traffic slow moving rajalaxmi towards [PERSON],pot_holes,Low,Jayanagara,Non-corridor
FKID002664,ವೈಟ್ ಟೈಪಿಂಗ್ ಮಾಡ್ತಾ ಇರ್ತಾರೆ,pot_holes,High,Chamarajpet,Mysore Road
FKID000039,Pc18977,pot_holes,Low,Jeevanbheemanagar,
FKID004105,near shrigand kavalu junction royaloak towards summnahalli magadi main road photholes long and width d⚠️ accident sir plz inform to bbmp worker,pot_holes,High,Kamakshipalya,Magadi Road
FKID003871,ನಮಸ್ಕಾರ ಸರ್ ಜೆಪಿ ಮಾರ್ಗನ್   ಇಂದ್ ದೇವರ ಬಿಸ್ನಳ್ಳಿ ಹೋಗುವ ಸರ್ವಿಸ್ ರಸ್ತೆಯಲ್ಲಿ  ವಜ್ರಂ ಎದುರುಗಡೆ  ರಸ್ತೆಗೊಂಡುಗಳು  ಬಿದ್ದಿರುತ್ತವೆ  ಟ್ರಾಫಿಕ್ ಸ್ವಲ್ಪ ನಿಧಾನಕ್ಕೆ ಇರುತ್ತದೆ ಸರ್,pot_holes,High,HAL Old Airport,ORR East 1
FKID006040,Coffeeboard towards balekundri near busstop pot hole sir traffic normal movement sir,pot_holes,High,Cubbon Park,CBD 2
FKID002347,near coffee board junction,pot_holes,High,Cubbon Park,CBD 2
FKID000394,[LOCATION] road,pot_holes,Low,K.R. Pura,Non-corridor
FKID001968,[LOCATION] road,vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID003305,man hole open traffic slow movement,pot_holes,High,High ground,Bellary Road 1
FKID005121,@DLF junction near star market main road path hole causes to traffic jamb,pot_holes,Low,Hulimavu,Non-corridor
FKID005329,"Depth-0.6 feet,length-2 feet,width-4 feet",pot_holes,Low,Madiwala,Non-corridor
FKID003571,bad road condition rubi jn towords gd [PERSON] traffic moving slow sir,pot_holes,High,J.P. Nagar,Bannerghata Road
FKID006602,Near veerannapalya [LOCATION],pot_holes,High,K.G. Halli,ORR North 1
FKID005335,"Lenth-6ft,width-,4ft,depth-0.6ft",pot_holes,Low,Madiwala,Non-corridor
FKID002948,potholes  at cofee board jn traffic no problem,pot_holes,High,Cubbon Park,CBD 2
FKID006646,[PERSON] tank jn,pot_holes,Low,Madiwala,Non-corridor
FKID006015,"[LOCATION] tv towards [LOCATION], ""potholes"" sir",pot_holes,Low,High ground,Non-corridor
FKID001400,for test,pot_holes,Low,Banashankari,Non-corridor
FKID000227,bad road,pot_holes,Low,K.S. Layout,Non-corridor
FKID000236,bad road,pot_holes,Low,K.S. Layout,Non-corridor
FKID002666,bad road,pot_holes,High,Kamakshipalya,Magadi Road
FKID003679,bad road,pot_holes,Low,Jayanagara,Non-corridor
FKID004501,Bad road,pot_holes,High,Banaswadi,ORR North 1
FKID004693,Bad road,pot_holes,High,Mahadevapura,ORR North 1
FKID004694,Bad road,pot_holes,Low,Mahadevapura,Non-corridor
FKID005055,bad road,pot_holes,Low,K.S. Layout,Non-corridor
FKID005056,bad road,pot_holes,Low,K.S. Layout,Non-corridor
FKID005057,bad road,pot_holes,Low,K.S. Layout,Non-corridor
FKID005058,bad road,pot_holes,Low,K.S. Layout,Non-corridor
FKID005059,bad road,pot_holes,Low,K.S. Layout,Non-corridor
FKID006851,bad road,pot_holes,Low,K.S. Layout,Non-corridor
FKID006852,bad road,pot_holes,Low,K.S. Layout,Non-corridor
FKID006853,bad road,pot_holes,Low,K.S. Layout,Non-corridor
FKID006856,bad road,pot_holes,Low,K.S. Layout,Non-corridor
FKID003321,yesterday night gail gas digged work in [LOCATION] vehicles slow movement ide sir,pot_holes,High,J.P. Nagar,Bannerghata Road
FKID003327,Due to Potholes two wheeler Rider's falling sir,pot_holes,High,Kamakshipalya,Magadi Road
