event_cause,corridor,priority,requires_road_closure,police_station,hour_of_day,day_of_week,is_peak_hour,duration_min
vehicle_breakdown,Bannerghata Road,High,0,Mico Layout,6,1,0,37.75064423333333
vehicle_breakdown,Bellary Road 1,High,0,High ground,6,1,0,79.2974488
vehicle_breakdown,Mysore Road,High,0,Chamarajpet,7,1,1,35.1868439
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,8,1,1,70.84477651666666
vehicle_breakdown,Mysore Road,High,0,Kengeri,19,1,1,38.20066928333333
others,Bellary Road 2,High,0,Chikkajala,20,1,0,241.04827926666667
vehicle_breakdown,Varthur Road,High,0,HAL Old Airport,19,1,1,46.857148433333336
vehicle_breakdown,Non-corridor,Low,0,Wilson Garden,20,1,0,64.38512095
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,22,1,0,15.27002655
vehicle_breakdown,Old Madras Road,High,0,Halasur,0,2,0,58.26014678333333
vehicle_breakdown,Old Madras Road,High,0,Halasur,0,2,0,34.93423536666667
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,1,2,0,59.305708083333336
vehicle_breakdown,ORR East 1,High,0,HAL Old Airport,3,2,0,110.08692461666666
vehicle_breakdown,Mysore Road,High,0,Cubbon Park,3,2,0,115.65848086666666
vehicle_breakdown,Non-corridor,Low,0,Bellandur,3,2,0,11.757047016666666
vehicle_breakdown,Mysore Road,High,0,City Market,4,2,0,41.90043643333333
others,Non-corridor,Low,0,Cubbon Park,5,2,0,48.774039916666666
vehicle_breakdown,Non-corridor,Low,0,Adugodi,5,2,0,61.62912321666667
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,5,2,0,165.32164101666666
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,6,2,0,36.63884388333334
water_logging,Bellary Road 1,High,0,High ground,6,2,0,166.96345176666668
water_logging,Non-corridor,Low,0,High ground,6,2,0,200.69236025
tree_fall,ORR North 1,High,1,Hebbala,7,2,1,91.21919121666666
water_logging,Bellary Road 1,High,0,Hebbala,7,2,1,47.057578199999995
water_logging,Tumkur Road,High,0,Yeshwanthpura,7,2,1,290.6539000166667
water_logging,Mysore Road,High,0,Chamarajpet,7,2,1,41.50739275
tree_fall,Tumkur Road,High,0,Yeshwanthpura,7,2,1,266.31099951666664
water_logging,Non-corridor,Low,0,Magadi Road,7,2,1,30.881768916666665
tree_fall,Non-corridor,Low,0,Mahadevapura,7,2,1,18.83196996666667
water_logging,Tumkur Road,High,0,Peenya,8,2,1,22.479101616666664
vehicle_breakdown,Tumkur Road,High,0,Peenya,8,2,1,27.599997716666667
tree_fall,West of Chord Road,High,0,Malleshwaram,8,2,1,33.88522995
vehicle_breakdown,Tumkur Road,High,0,Peenya,8,2,1,14.710999483333334
vehicle_breakdown,West of Chord Road,High,0,Byatarayanapura,9,2,1,40.58120198333334
tree_fall,Non-corridor,Low,1,Peenya,10,2,0,32.49691728333333
vehicle_breakdown,Bellary Road 2,High,0,Yelahanka,19,2,1,20.8340875
others,West of Chord Road,High,0,Byatarayanapura,19,2,1,72.12592303333332
vehicle_breakdown,Bellary Road 2,High,0,Chikkajala,20,2,0,96.70297571666667
construction,Non-corridor,Low,0,Mahadevapura,20,2,0,46.820458583333334
others,Non-corridor,Low,0,Rajajinagar,21,2,0,63.648181349999994
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,21,2,0,48.24166831666666
tree_fall,Non-corridor,Low,0,Jalahalli,21,2,0,1.08053705
vehicle_breakdown,Non-corridor,Low,0,Upparpet,21,2,0,25.400898083333335
tree_fall,Non-corridor,Low,1,Rajajinagar,21,2,0,90.36818116666667
others,Bellary Road 1,High,0,High ground,21,2,0,72.40414826666667
vehicle_breakdown,Non-corridor,Low,0,Byatarayanapura,22,2,0,86.31497898333333
vehicle_breakdown,Bannerghata Road,High,0,Mico Layout,21,2,0,122.30917251666666
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,0,1,0,21.402474516666665
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,1,1,0,95.43600070000001
vehicle_breakdown,Bellary Road 2,High,0,Yelahanka,0,3,0,1.8602064833333332
vehicle_breakdown,Varthur Road,High,0,HAL Old Airport,4,3,0,14.215710583333333
vehicle_breakdown,Non-corridor,Low,0,Whitefield,4,3,0,30.141555516666664
vehicle_breakdown,Non-corridor,Low,0,Jnanabharathi,4,3,0,39.16560811666667
vehicle_breakdown,Bellary Road 1,High,0,High ground,4,3,0,35.277599050000006
pot_holes,Non-corridor,Low,1,Basavanagudi,5,3,0,226.26411701666666
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,5,3,0,112.07015633333334
accident,Bellary Road 2,High,0,Chikkajala,8,3,1,61.258163683333336
vehicle_breakdown,Non-corridor,Low,0,Mahadevapura,8,3,1,21.601343216666667
vehicle_breakdown,ORR North 2,High,0,Jalahalli,7,3,1,123.6661835
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,10,3,0,2.5509378833333334
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,20,3,0,25.809777583333336
vehicle_breakdown,Non-corridor,Low,0,Jayanagara,22,3,0,40.9466631
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,2,4,0,24.558310283333334
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,1,4,0,76.01981826666666
vehicle_breakdown,Non-corridor,Low,0,Chikkabanavara,4,4,0,27.298359316666666
vehicle_breakdown,Non-corridor,Low,0,Yelahanka,5,4,0,19.6133014
vehicle_breakdown,Tumkur Road,High,1,Yeshwanthpura,5,4,0,22.866417416666664
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,6,4,0,4.514547266666667
vehicle_breakdown,Bellary Road 1,High,0,Cubbon Park,6,4,0,65.88227233333333
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,7,4,1,65.73336365
water_logging,Bannerghata Road,High,0,Hulimavu,8,4,1,48.68090058333333
vehicle_breakdown,Non-corridor,Low,0,Yelahanka,8,4,1,61.2069801
water_logging,Hosur Road,High,0,Madiwala,7,4,1,142.49620595
water_logging,Hosur Road,High,0,Madiwala,7,4,1,142.60774456666667
tree_fall,Non-corridor,Low,1,Wilson Garden,8,4,1,16.979280016666667
water_logging,Non-corridor,Low,0,Adugodi,8,4,1,40.03074528333333
tree_fall,ORR West 1,High,0,Banashankari,8,4,1,72.61775473333334
tree_fall,Non-corridor,Low,1,Jayanagara,8,4,1,96.0607281
vehicle_breakdown,Non-corridor,Low,1,Wilson Garden,8,4,1,32.297003716666666
water_logging,Hosur Road,High,0,Madiwala,9,4,1,49.00152443333333
water_logging,Non-corridor,Low,0,Wilson Garden,9,4,1,16.5208074
tree_fall,Non-corridor,Low,1,Halasur,9,4,1,548.7531228
tree_fall,Non-corridor,Low,1,Basavanagudi,10,4,0,536.49335105
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,18,4,1,48.2565839
vehicle_breakdown,Non-corridor,Low,0,Electronic City,20,4,0,45.58134771666666
tree_fall,Non-corridor,Low,1,Jayanagara,21,4,0,300.69633755
tree_fall,West of Chord Road,High,0,Malleshwaram,22,4,0,155.89571066666667
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,1,5,0,26.13505413333333
vehicle_breakdown,Old Madras Road,High,0,Halasur,1,5,0,35.63385138333333
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,2,5,0,14.8788692
vehicle_breakdown,Non-corridor,Low,0,Malleshwaram,3,5,0,10.893157416666666
vehicle_breakdown,Non-corridor,Low,0,V.V.Puram (C.Pet),4,5,0,48.53696371666667
vehicle_breakdown,Mysore Road,High,0,Ashok Nagar,4,5,0,58.50245235
others,Magadi Road,High,0,Kamakshipalya,5,5,0,14.85765895
water_logging,ORR North 2,High,0,Jalahalli,6,5,0,106.64748336666666
water_logging,Mysore Road,High,1,Chamarajpet,6,5,0,34.89283663333333
water_logging,Non-corridor,Low,0,High ground,6,5,0,63.20659305
water_logging,Mysore Road,High,1,Chamarajpet,6,5,0,214.58835468333334
water_logging,Bellary Road 1,High,0,High ground,6,5,0,160.49394478333335
water_logging,Mysore Road,High,1,Halasuru Gate,6,5,0,1.20292415
water_logging,Mysore Road,High,1,Halasuru Gate,6,5,0,102.53868266666667
water_logging,Old Madras Road,High,0,Cubbon Park,7,5,1,65.57669031666667
water_logging,ORR East 1,High,0,Madiwala,6,5,0,2.4512035666666665
water_logging,ORR North 1,High,0,Banaswadi,6,5,0,46.07936715
water_logging,Old Madras Road,High,0,Cubbon Park,7,5,1,0.6965376666666666
water_logging,Mysore Road,High,1,Halasuru Gate,7,5,1,32.478422933333334
tree_fall,Non-corridor,Low,1,Sadashivanagar,7,5,1,44.1921915
others,Non-corridor,Low,1,Upparpet,7,5,1,56.71689196666667
water_logging,Non-corridor,Low,0,High ground,7,5,1,130.15376253333335
water_logging,Mysore Road,High,0,Byatarayanapura,7,5,1,14.584563283333333
water_logging,Varthur Road,High,0,HAL Old Airport,7,5,1,35.91581583333333
tree_fall,Non-corridor,Low,0,Yeshwanthpura,7,5,1,64.03180449999999
tree_fall,Non-corridor,Low,1,Malleshwaram,7,5,1,77.13955258333334
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,8,5,1,16.6484411
vehicle_breakdown,Non-corridor,Low,0,Mahadevapura,18,5,1,15.931807983333334
vehicle_breakdown,Old Madras Road,High,0,Jeevanbheemanagar,19,5,1,35.37574233333333
vehicle_breakdown,Old Madras Road,High,0,Halasur,19,5,1,21.099181166666664
tree_fall,Old Madras Road,High,0,Halasur,19,5,1,54.21143968333333
tree_fall,Non-corridor,Low,1,Malleshwaram,20,5,0,38.38311856666667
vehicle_breakdown,Non-corridor,Low,0,Jnanabharathi,21,5,0,48.38570516666667
water_logging,Non-corridor,Low,0,High ground,21,5,0,100.97545570000001
vehicle_breakdown,Old Madras Road,High,0,Shivajinagar,21,5,0,93.39061898333333
tree_fall,Bannerghata Road,High,1,Jayanagara,22,5,0,30.045177533333334
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,23,5,0,86.21060556666666
vehicle_breakdown,Non-corridor,Low,0,Thalagattapura,0,6,0,13.937764283333333
vehicle_breakdown,Non-corridor,Low,0,Rajajinagar,0,6,0,21.3044091
others,Mysore Road,High,1,Kengeri,0,6,0,306.1306395666667
vehicle_breakdown,CBD 2,High,0,Cubbon Park,1,6,0,4.8932101999999995
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,1,6,0,62.002885516666666
vehicle_breakdown,Non-corridor,Low,0,Electronic City,2,6,0,16.351039883333335
vehicle_breakdown,Tumkur Road,High,0,Peenya,2,6,0,100.47900773333335
vehicle_breakdown,CBD 2,High,0,Cubbon Park,3,6,0,6.410764866666667
vehicle_breakdown,Non-corridor,Low,0,Adugodi,3,6,0,149.70177753333334
others,Non-corridor,Low,0,K.R. Pura,2,6,0,31.60635735
vehicle_breakdown,Non-corridor,Low,0,Jnanabharathi,4,6,0,42.76717533333333
vehicle_breakdown,Non-corridor,Low,0,Electronic City,4,6,0,82.94842686666667
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,4,6,0,117.5478197
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,4,6,0,82.63382763333334
vehicle_breakdown,Tumkur Road,High,0,Peenya,5,6,0,9.90734335
accident,Tumkur Road,High,0,Peenya,5,6,0,26.873762566666667
vehicle_breakdown,IRR(Thanisandra road),High,0,Jeevanbheemanagar,4,6,0,60.60606776666667
pot_holes,Non-corridor,Low,0,Basavanagudi,6,6,0,103.51557583333333
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,6,6,0,103.61959628333334
tree_fall,Non-corridor,Low,1,Sadashivanagar,6,6,0,53.07258183333333
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,7,6,1,116.56037328333333
water_logging,Magadi Road,High,0,Kamakshipalya,6,6,0,256.12679966666667
vehicle_breakdown,ORR West 1,High,0,Banashankari,7,6,1,42.17753376666667
vehicle_breakdown,Non-corridor,Low,0,Banashankari,8,6,1,49.50281723333333
vehicle_breakdown,ORR North 2,High,0,Jalahalli,9,6,1,59.8490193
vehicle_breakdown,Mysore Road,High,0,Chamarajpet,19,6,1,49.959164333333334
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,21,6,0,10.468071333333334
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,2,0,0,16.323145383333333
others,Non-corridor,Low,0,Malleshwaram,7,0,1,25.01378635
vehicle_breakdown,Old Madras Road,High,0,Halasur,2,0,0,26.570824366666667
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,3,0,0,51.01353958333333
water_logging,Non-corridor,Low,0,Electronic City,7,0,1,34.769885716666664
vehicle_breakdown,Tumkur Road,High,0,Peenya,11,0,0,35.686632450000005
vehicle_breakdown,Non-corridor,Low,0,Electronic City,21,5,0,37.67183235
construction,Airport New South Road,High,0,Hennuru,19,0,1,364.60111866666665
vehicle_breakdown,Non-corridor,Low,0,Jnanabharathi,6,1,0,92.59100211666667
vehicle_breakdown,Bellary Road 2,High,0,Chikkajala,6,5,0,133.6017457
vehicle_breakdown,Non-corridor,Low,0,Devanahalli Airport,5,1,0,58.11503883333333
tree_fall,Bellary Road 1,High,0,Kodigehalli,1,1,0,235.45923915
vehicle_breakdown,Non-corridor,Low,0,Electronic City,7,1,1,86.67813828333333
vehicle_breakdown,Bellary Road 2,High,0,Kodigehalli,20,5,0,25.09538858333333
vehicle_breakdown,Bellary Road 1,High,0,Kodigehalli,19,1,1,73.43753403333334
vehicle_breakdown,Non-corridor,Low,0,Electronic City,23,4,0,133.06417406666665
procession,Non-corridor,Low,1,Whitefield,8,0,1,38.40874121666666
accident,Non-corridor,Low,0,Chikkajala,23,0,0,43.29526675
accident,Non-corridor,Low,0,Electronic City,0,3,0,77.25445518333332
accident,Non-corridor,Low,0,Electronic City,1,3,0,57.72944888333333
vehicle_breakdown,Non-corridor,Low,0,Whitefield,4,2,0,51.47168045
accident,Bellary Road 2,High,0,Chikkajala,2,2,0,29.787725583333334
vehicle_breakdown,ORR West 1,High,0,Banashankari,21,1,0,26.65322595
vehicle_breakdown,ORR North 1,High,0,Banaswadi,21,1,0,34.82160695
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,22,1,0,23.468869533333336
vehicle_breakdown,Non-corridor,Low,0,Hennuru,23,1,0,9.259744333333334
vehicle_breakdown,ORR North 2,High,0,Jalahalli,0,2,0,73.26354786666667
vehicle_breakdown,Non-corridor,Low,0,Jnanabharathi,0,3,0,17.014181316666665
vehicle_breakdown,Non-corridor,Low,0,Banaswadi,8,3,1,76.8051597
vehicle_breakdown,Non-corridor,Low,0,Electronic City,21,2,0,103.64548719999999
vehicle_breakdown,Non-corridor,Low,0,Jnanabharathi,22,2,0,12.0260546
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,3,3,0,28.985925033333334
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,18,3,1,58.999642466666664
vehicle_breakdown,ORR North 2,High,0,Jalahalli,7,2,1,91.40762088333332
vehicle_breakdown,Non-corridor,Low,0,Mico Layout,20,3,0,70.21878856666667
vehicle_breakdown,Non-corridor,Low,0,Jnanabharathi,8,2,1,75.99562091666667
vehicle_breakdown,Bellary Road 1,High,0,Hebbala,19,2,1,119.66875773333332
vehicle_breakdown,Non-corridor,Low,0,K.S. Layout,21,3,0,66.1186007
vehicle_breakdown,ORR North 1,High,0,Banaswadi,22,2,0,52.80341505
vehicle_breakdown,Non-corridor,Low,0,Mahadevapura,5,4,0,30.2210109
vehicle_breakdown,Bellary Road 1,High,0,R.T. Nagar,6,4,0,111.53120048333334
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,0,4,0,120.12128181666667
vehicle_breakdown,ORR North 1,High,0,Hebbala,0,3,0,19.141461233333334
vehicle_breakdown,Mysore Road,High,0,Kengeri,3,3,0,7.899234916666667
vehicle_breakdown,Bellary Road 1,High,0,Hebbala,11,4,0,7.709397766666667
vehicle_breakdown,ORR East 1,High,0,Bellandur,19,4,1,33.951876483333336
vehicle_breakdown,Non-corridor,Low,0,Jalahalli,21,3,0,45.277387833333336
vehicle_breakdown,Non-corridor,Low,0,Hennuru,20,4,0,87.5886433
vehicle_breakdown,Non-corridor,Low,0,Bellandur,21,3,0,147.50678613333332
vehicle_breakdown,ORR East 1,High,0,Bellandur,23,3,0,79.75770394999999
congestion,Non-corridor,Low,0,Yeshwanthpura,2,4,0,8.53112645
vehicle_breakdown,Non-corridor,Low,0,Whitefield,1,4,0,107.99300908333333
vehicle_breakdown,Non-corridor,Low,0,Yeshwanthpura,3,4,0,15.054321499999999
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,3,4,0,71.66411911666667
vehicle_breakdown,Magadi Road,High,0,Magadi Road,5,5,0,23.924992883333335
vehicle_breakdown,Non-corridor,Low,0,Jalahalli,9,4,1,52.7526632
construction,Non-corridor,Low,1,Yeshwanthpura,23,4,0,212.49775946666665
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,21,5,0,22.6700687
vehicle_breakdown,Non-corridor,Low,0,Jnanabharathi,22,5,0,46.14128001666666
vehicle_breakdown,Hennur Main Road,High,1,Chikkajala,0,6,0,31.50097945
vehicle_breakdown,ORR East 2,High,0,Mahadevapura,1,6,0,31.0078949
vehicle_breakdown,Bellary Road 1,High,0,Kodigehalli,0,6,0,14.120967933333333
vehicle_breakdown,Non-corridor,Low,0,Peenya,2,6,0,37.96253371666667
others,Bellary Road 1,High,0,Kodigehalli,4,6,0,15.16647845
others,Non-corridor,Low,0,Kamakshipalya,9,6,1,43.93024606666667
others,Non-corridor,Low,0,Whitefield,6,6,0,36.25226046666667
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,7,6,1,17.286109166666666
vehicle_breakdown,Non-corridor,Low,0,Jalahalli,7,6,1,81.40570293333333
vehicle_breakdown,Non-corridor,Low,0,Mahadevapura,7,4,1,45.65551266666667
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,6,5,0,32.2544127
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,7,5,1,27.512111066666666
construction,Non-corridor,Low,0,Hennuru,23,6,0,422.84670481666666
vehicle_breakdown,Non-corridor,Low,1,K.R. Pura,3,0,0,79.95452736666667
vehicle_breakdown,ORR North 2,High,1,Yeshwanthpura,12,5,0,47.18853848333333
vehicle_breakdown,ORR North 2,High,0,Jalahalli,20,1,0,119.49004745
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,23,5,0,29.950958099999998
vehicle_breakdown,Bellary Road 1,High,0,Kodigehalli,20,5,0,84.78185871666666
vehicle_breakdown,Non-corridor,Low,0,Kamakshipalya,0,6,0,104.65397676666666
vehicle_breakdown,Hosur Road,High,0,Electronic City,0,6,0,40.8658856
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,21,1,0,117.56678289999999
vehicle_breakdown,Bellary Road 2,High,0,Chikkajala,5,6,0,61.77776111666667
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,5,6,0,17.657173883333332
others,ORR North 2,High,0,Jalahalli,0,2,0,88.33196928333334
others,Non-corridor,Low,0,K.R. Pura,5,2,0,34.33242193333333
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,5,0,0,66.08000601666667
road_conditions,Airport New South Road,High,0,Hennuru,19,0,1,413.53389055
vehicle_breakdown,Non-corridor,Low,1,K.R. Pura,9,0,1,29.330081749999998
accident,Bellary Road 1,High,0,High ground,20,0,0,77.10802596666667
vehicle_breakdown,Non-corridor,Low,0,Whitefield,18,0,1,15.805486683333333
vehicle_breakdown,Bellary Road 1,High,0,R.T. Nagar,2,0,0,36.41474506666667
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,20,0,0,84.17469084999999
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,2,0,0,68.62886456666666
accident,Non-corridor,Low,0,Yelahanka,5,1,0,36.671183766666665
vehicle_breakdown,Varthur Road,High,0,Whitefield,2,3,0,7.910359416666666
vehicle_breakdown,Non-corridor,Low,0,Kodigehalli,3,0,0,16.803901183333334
vehicle_breakdown,Non-corridor,Low,1,Bellandur,20,0,0,43.907098983333334
vehicle_breakdown,ORR West 1,High,0,K.S. Layout,4,3,0,96.01973389999999
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,4,3,0,96.76755278333333
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,6,3,0,112.81719833333334
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,23,0,0,8.331595366666667
vehicle_breakdown,Hosur Road,High,0,Madiwala,7,3,1,76.14695535000001
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,23,1,0,34.93821658333333
others,Bellary Road 1,High,1,Sadashivanagar,1,1,0,75.32430751666668
vehicle_breakdown,Non-corridor,Low,0,Whitefield,4,2,0,13.8765319
vehicle_breakdown,ORR East 1,High,0,HAL Old Airport,19,3,1,13.849933383333333
accident,ORR East 1,High,0,Bellandur,5,2,0,29.571941783333333
vehicle_breakdown,Non-corridor,Low,1,K.R. Pura,5,1,0,58.34383913333333
vehicle_breakdown,Non-corridor,Low,0,Jalahalli,6,1,0,55.27947091666667
vehicle_breakdown,Mysore Road,High,0,Chamarajpet,22,3,0,53.3287807
vehicle_breakdown,Non-corridor,Low,0,Electronic City,6,1,0,61.12860748333333
vehicle_breakdown,Non-corridor,Low,0,Electronic City,21,2,0,98.90068815
tree_fall,Non-corridor,Low,0,Sadashivanagar,7,1,1,90.51336833333333
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,8,1,1,49.2026263
accident,Non-corridor,Low,0,Peenya,2,4,0,107.37691118333333
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,8,1,1,8.5709438
vehicle_breakdown,Non-corridor,Low,0,Devanahalli Airport,2,4,0,10.310373033333333
vehicle_breakdown,ORR East 1,High,0,HSR Layout,6,3,0,89.75760016666666
vehicle_breakdown,Non-corridor,Low,0,Peenya,3,4,0,57.23335346666667
vehicle_breakdown,Non-corridor,Low,0,Whitefield,7,4,1,55.859611666666666
vehicle_breakdown,Non-corridor,Low,0,Yeshwanthpura,20,3,0,86.91129488333333
vehicle_breakdown,Non-corridor,Low,1,K.R. Pura,6,4,0,91.56274088333333
vehicle_breakdown,ORR North 2,High,0,Yeshwanthpura,20,3,0,70.69381796666667
others,Non-corridor,Low,0,Kodigehalli,21,3,0,44.664516866666666
vehicle_breakdown,ORR North 2,High,0,Jalahalli,10,4,0,7.5481027166666665
others,ORR North 2,High,0,Jalahalli,8,4,1,112.90304878333333
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,1,4,0,33.71249048333333
vehicle_breakdown,Non-corridor,Low,0,Jnanabharathi,22,1,0,46.53765805
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,19,4,1,52.97608373333333
vehicle_breakdown,Non-corridor,Low,0,Jeevanbheemanagar,19,4,1,98.72606275
vehicle_breakdown,Non-corridor,Low,0,Kengeri,20,4,0,39.28716648333333
vehicle_breakdown,Non-corridor,Low,0,Chikkabanavara,21,4,0,32.548574
others,Bellary Road 1,High,0,High ground,22,4,0,452.1203694833333
others,ORR North 2,High,0,Jalahalli,21,4,0,142.48538508333334
vehicle_breakdown,Non-corridor,Low,0,Banaswadi,1,5,0,14.0151522
others,ORR North 2,High,0,Jalahalli,2,5,0,205.8966446
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,5,5,0,94.6911131
vehicle_breakdown,Non-corridor,Low,0,Electronic City,5,2,0,17.692932883333334
accident,Non-corridor,Low,0,Yelahanka,9,5,1,26.38407085
vehicle_breakdown,Non-corridor,Low,0,Halasur,5,2,0,38.401426900000004
vehicle_breakdown,ORR North 1,High,0,Banaswadi,6,2,0,22.08807725
vehicle_breakdown,ORR East 2,High,0,K.R. Pura,19,5,1,72.49902041666665
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,22,5,0,40.69936873333334
vehicle_breakdown,Bellary Road 2,High,0,Yelahanka,12,0,0,43.00044726666667
vehicle_breakdown,ORR East 1,High,0,HAL Old Airport,20,0,0,12.876541900000001
vehicle_breakdown,Non-corridor,Low,0,Kamakshipalya,21,0,0,52.71905041666666
vehicle_breakdown,Non-corridor,Low,0,Thalagattapura,21,0,0,62.614986433333335
others,Bellary Road 1,High,0,Kodigehalli,2,6,0,185.81082023333332
vehicle_breakdown,Non-corridor,Low,0,Whitefield,10,5,0,32.470111116666665
vehicle_breakdown,Bellary Road 2,High,0,Yelahanka,20,2,0,74.9959374
vehicle_breakdown,Non-corridor,Low,0,Chikkabanavara,21,2,0,14.4955594
vehicle_breakdown,Bellary Road 2,High,0,Yelahanka,20,2,0,68.20895490000001
others,Non-corridor,Low,0,Jnanabharathi,19,6,1,392.16103275
vehicle_breakdown,Bellary Road 1,High,1,Hebbala,20,6,0,83.15135861666666
vehicle_breakdown,Bellary Road 1,High,0,High ground,23,2,0,40.08785518333333
vehicle_breakdown,Bellary Road 1,High,0,High ground,21,6,0,85.08149098333334
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,1,3,0,65.8663165
vehicle_breakdown,Non-corridor,Low,0,Peenya,21,6,0,102.04546606666666
others,Airport New South Road,High,0,Hennuru,1,3,0,16.642737933333333
vehicle_breakdown,ORR East 2,High,0,Banaswadi,1,1,0,6.547450666666666
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,23,6,0,41.68275345
vehicle_breakdown,Non-corridor,Low,0,Whitefield,23,6,0,40.976809116666665
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,3,0,0,60.05368791666667
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,4,6,0,7.317652333333333
vehicle_breakdown,Non-corridor,Low,0,Mahadevapura,19,0,1,99.16390298333334
vehicle_breakdown,ORR North 2,High,0,Jalahalli,5,6,0,9.211240083333333
vehicle_breakdown,ORR North 2,High,0,Jalahalli,5,6,0,11.609703566666667
vehicle_breakdown,Non-corridor,Low,0,Jalahalli,5,6,0,10.431269066666665
vehicle_breakdown,ORR North 1,High,0,Hebbala,6,6,0,16.300484133333335
others,ORR North 2,High,0,Jalahalli,2,1,0,13.802722683333334
vehicle_breakdown,Non-corridor,Low,0,Mahadevapura,18,6,1,168.7313624
vehicle_breakdown,Non-corridor,Low,0,Yeshwanthpura,8,1,1,92.39337251666667
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,8,1,1,79.66424116666667
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,21,6,0,40.299746033333335
vehicle_breakdown,Non-corridor,Low,0,Whitefield,0,0,0,45.618598600000006
vehicle_breakdown,ORR North 2,High,0,Jalahalli,0,2,0,26.215256266666664
vehicle_breakdown,Bellary Road 1,High,0,Kodigehalli,3,2,0,61.22423801666666
vehicle_breakdown,ORR East 1,High,0,HAL Old Airport,23,3,0,89.64109846666666
vehicle_breakdown,Non-corridor,Low,0,K.S. Layout,8,2,1,12.877330833333334
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,13,2,0,44.05130068333334
vehicle_breakdown,Non-corridor,Low,0,Upparpet,21,1,0,156.2564053
vehicle_breakdown,ORR East 2,High,0,Mahadevapura,3,4,0,29.160188716666667
vehicle_breakdown,Non-corridor,Low,0,Whitefield,3,4,0,45.4172374
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,3,4,0,60.449528900000004
construction,Airport New South Road,High,0,Hennuru,20,0,0,419.0733540666667
vehicle_breakdown,Non-corridor,Low,0,Jnanabharathi,5,3,0,52.3679289
others,Bellary Road 1,High,0,Sadashivanagar,2,2,0,43.06716361666667
procession,Magadi Road,High,0,Kamakshipalya,5,3,0,120.45697526666666
