id,description,event_cause,corridor,priority,requires_road_closure,address,latitude,longitude,start_datetime,end_datetime,status,duration_minutes,retrieval_text
FKID005836,BWSSB work in process near SNN apartment towards  [LOCATION] slow moving traffic,construction,ORR North 1,High,False,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",13.0427611,77.6103677,,2023-11-12 05:22:46+00:00,closed,,construction | ORR North 1 | BWSSB work in process near SNN apartment towards  [LOCATION] slow moving traffic
FKID005837,[LOCATION] work at veeranapally down ramp towards hebbal sir,construction,ORR North 1,High,False,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",13.0426969,77.6103967,,2023-11-12 02:05:46+00:00,closed,,construction | ORR North 1 | [LOCATION] work at veeranapally down ramp towards hebbal sir
FKID005875,Road closed due to BWSSB work,construction,ORR North 1,High,True,"Kankanagar Main Road, Lawrence Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",13.0416928,77.6118382,,2023-11-14 06:36:46+00:00,closed,,construction | ORR North 1 | Road closed due to BWSSB work
FKID005877,[LOCATION] work progress vehicals slow movement,construction,Non-corridor,Low,True,"KH Road, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",12.9534302,77.5911341,,2023-11-14 11:01:46+00:00,closed,,construction | Non-corridor | [LOCATION] work progress vehicals slow movement
FKID005948,BWSSB WORK IS GOINGON near [LOCATION] service road towards [LOCATION] service road Connecting road is closed,construction,ORR North 1,High,True,"Kankanagar Main Road, Lawrence Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",13.0416919,77.6118446,,2023-11-16 06:30:46+00:00,closed,,construction | ORR North 1 | BWSSB WORK IS GOINGON near [LOCATION] service road towards [LOCATION] service road Connecting road is closed
FKID005979,18977,vehicle_breakdown,Old Airport Road,High,False,"Suranjan Das Road, HAL Circle, Airport Area, Bengaluru, Karnataka. Pin-560017 (India)",12.958055,77.668315,,2023-11-16 20:42:46+00:00,closed,,vehicle_breakdown | Old Airport Road | 18977
FKID006030,White Topping Phase 1 at [LOCATION],construction,Non-corridor,Low,True,"Race Course Road, Madhav Nagar, High Grounds, Sampangirama Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",12.98270768,77.57672935,2023-11-20 12:05:46+00:00,2024-01-19 11:35:46+00:00,closed,86370.0,construction | Non-corridor | White Topping Phase 1 at [LOCATION]
FKID006037,Construction,construction,Mysore Road,High,True,"Narasimha Raj Wadiyar Road, Potters Colony, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",12.9633032,77.5807995,,2023-11-17 13:10:46+00:00,closed,,construction | Mysore Road | Construction
FKID006074,BWSSB WORK  IN PROGRESS,construction,Non-corridor,Low,False,"Outer Ring Road, MHBCS Layout, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560029 (India)",12.9164396,77.6113131,,2023-11-19 12:05:46+00:00,closed,,construction | Non-corridor | BWSSB WORK  IN PROGRESS
FKID006091,ಮೆಟ್ರೋ ವರ್ಕ್ ಸ್ಲೋ ಮೂವ್ಮೆಂಟ್ sir,construction,Hennur Main Road,High,False,"MBT Road, Nagawara Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",13.0401786,77.624334,,2023-11-20 23:11:46+00:00,closed,,construction | Hennur Main Road | ಮೆಟ್ರೋ ವರ್ಕ್ ಸ್ಲೋ ಮೂವ್ಮೆಂಟ್ sir
FKID006118,ಸರ್ ನಮಸ್ತೆ ಸಿಲ್ಕ್ ಬೋರ್ಡ್ ಸಿಗ್ನಲ್ ನಲ್ಲಿ ಮೆಟ್ರೋ ಕಾಮಗಾರಿ ನಡೆಯುತ್ತಿರುವುದರಿಂದ ಮೆಟ್ರೋ ಕಡೆಯಿಂದ ರೋಡ್ ಕ್ಲೋಸ್ ಮಾಡಿರುತ್ತಾರೆ ಸರ್ ಟ್ರಾಫಿಕ್ slow ಮೂಮೆಂಟ್ ಇದೆ  sir,construction,ORR East 1,High,True,"Silk Board Double Decker Flyover, Silk Board Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",12.9178592,77.6231754,,2023-11-21 08:27:46+00:00,closed,,construction | ORR East 1 | ಸರ್ ನಮಸ್ತೆ ಸಿಲ್ಕ್ ಬೋರ್ಡ್ ಸಿಗ್ನಲ್ ನಲ್ಲಿ ಮೆಟ್ರೋ ಕಾಮಗಾರಿ ನಡೆಯುತ್ತಿರುವುದರಿಂದ ಮೆಟ್ರೋ ಕಡೆಯಿಂದ ರೋಡ್ ಕ್ಲೋಸ್ ಮಾಡಿರುತ್ತಾರೆ ಸರ್ ಟ್ರಾಫಿಕ್ slow ಮೂಮೆಂಟ್ ಇದೆ  sir
FKID006194,HC11752,construction,Mysore Road,High,False,"Nrupatunga Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",12.9690897,77.5872201,,2023-11-24 08:03:46+00:00,closed,,construction | Mysore Road | HC11752
FKID006207,White Topping work at Dr. [PERSON].,construction,West of Chord Road,High,True,"ನವರಂಗ್ ಜಂಕ್ಷನ್, ಡಾ|| ರಾಜ್-ಕುಮಾರ್ ರಸ್ತೆ, ಗಾಯತ್ರಿನಗರ, ಗಾಯತ್ರಿ ನಗರ, ಬೆಂಗಳೂರು ಪಶ್ಚಿಮ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560021, India",12.99819784,77.55306959,2023-11-27 12:05:46+00:00,2024-05-07 12:05:46+00:00,active,233280.0,construction | West of Chord Road | White Topping work at Dr. [PERSON].
FKID006210,"[PERSON]
at [LOCATION].",construction,Non-corridor,Low,True,"ಕೋಣನಕುಂಟೆ ಉತ್ತರಹಳ್ಳಿ ರಸ್ತೆ, Vasanthapura, ಉತ್ತರಹಳ್ಳಿ, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560061, India",12.90572474,77.54278064,2023-12-02 23:05:46+00:00,2023-12-03 10:05:46+00:00,closed,660.0,"construction | Non-corridor | [PERSON]
at [LOCATION]."
FKID006283,Hosur - Lushkar Road Rathasapthami,public_event,Hosur Road,High,True,"Anepalya, Hosur Road, Vinayakanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560047, India",12.95236447,77.60536618,2023-12-04 07:05:46+00:00,2023-12-04 22:05:46+00:00,closed,900.0,public_event | Hosur Road | Hosur - Lushkar Road Rathasapthami
FKID006314,Police Marathon 2026,procession,Mysore Road,High,True,"Kasturba Road, Cubbonpet, Sampangirama Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560002, India",12.96781849,77.58867461,2024-01-07 18:05:46+00:00,2024-01-07 22:05:46+00:00,closed,240.0,procession | Mysore Road | Police Marathon 2026
FKID006315,Police Marathon 2026,procession,Non-corridor,Low,True,"KR Circle, Old Post Office Road, Sampangirama Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",12.9760586,77.58741676,2024-01-07 18:05:46+00:00,2024-01-07 22:05:46+00:00,closed,240.0,procession | Non-corridor | Police Marathon 2026
FKID006376,Nhi road cleaning work sir tw airport Hebbal down ramp,construction,Bellary Road 1,High,False,"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",13.0469855,77.5915374,,2023-11-30 12:40:46+00:00,closed,,construction | Bellary Road 1 | Nhi road cleaning work sir tw airport Hebbal down ramp
FKID006401,Regarding of Lim-01 movement there will be a traffic congestion..so that take alternative routs kindly co-operate,public_event,Old Airport Road,High,True,"Old Airport Road, Carlton Towers, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",12.96067984,77.6415265,,2023-12-01 12:05:46+00:00,closed,,public_event | Old Airport Road | Regarding of Lim-01 movement there will be a traffic congestion..so that take alternative routs kindly co-operate
FKID006434,[LOCATION] work progressing,construction,Old Madras Road,High,False,"Mahatma Gandhi Road, Prestige Meridian, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.9738007,77.6128385,,2023-12-09 22:37:46+00:00,closed,,construction | Old Madras Road | [LOCATION] work progressing
FKID006473,[PERSON] ರವರ ನೇತೃತ್ವದಲ್ಲಿ ಸುಮಾರು 300 ಜನ ಪ್ರೋಸೆಷನ್ ಮಾಡುತ್ತಿದ್ದಾರೆ ಬ್ಯಾಟರಾಯನಪುರ ಹತ್ತಿರ ಏರ್ಪೋರ್ಟ್ ಕಡೆಗೆ ಸರ್ವಿಸ್ ರಸ್ತೆಯನ್ನು ಕ್ಲೋಸ್ ಮಾಡಿ ರುತ್ತೇವೆ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಆಗದಂತೆ ಮೇನ್ ರೋಡಿಗೆ ಡ್ರೈ ವರ್ಷನ್ ಮಾಡುತ್ತಿದ್ದೇವೆ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ sir,procession,Bellary Road 2,High,True,"RK Road Number 7, Park View Layout, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",13.0661392,77.5930153,,2023-12-04 06:34:46+00:00,closed,,procession | Bellary Road 2 | [PERSON] ರವರ ನೇತೃತ್ವದಲ್ಲಿ ಸುಮಾರು 300 ಜನ ಪ್ರೋಸೆಷನ್ ಮಾಡುತ್ತಿದ್ದಾರೆ ಬ್ಯಾಟರಾಯನಪುರ ಹತ್ತಿರ ಏರ್ಪೋರ್ಟ್ ಕಡೆಗೆ ಸರ್ವಿಸ್ ರಸ್ತೆಯನ್ನು ಕ್ಲೋಸ್ ಮಾಡಿ ರುತ್ತೇವೆ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಆಗದಂತೆ ಮೇನ್ ರೋಡಿಗೆ ಡ್ರೈ ವರ್ಷನ್ ಮಾಡುತ್ತಿದ್ದೇವೆ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ sir
FKID006486,"ಈಜಿಪುರ ಫ್ಲೈಓವರ್ ವರ್ಕ್ ಡೌನ್ ರಂಪ ರಿಟರ್ನಿಂಗ್ ವಾಲ್ ಕೆಲಸ ನಡೆಯಲು ರೋಡ್ ಕಟಿಂಗ್ ಮಾಡಿದ್ದೂ, ಟ್ರಾಫಿಕ್ ಸ್ಲೋ ಇರುವುದು.. ಸರ್",construction,IRR(Thanisandra road),High,False,"Domlur Inner Ring Road, Srinivagilu Junction, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",12.9386484,77.6346265,,2023-12-09 22:48:46+00:00,closed,,"construction | IRR(Thanisandra road) | ಈಜಿಪುರ ಫ್ಲೈಓವರ್ ವರ್ಕ್ ಡೌನ್ ರಂಪ ರಿಟರ್ನಿಂಗ್ ವಾಲ್ ಕೆಲಸ ನಡೆಯಲು ರೋಡ್ ಕಟಿಂಗ್ ಮಾಡಿದ್ದೂ, ಟ್ರಾಫಿಕ್ ಸ್ಲೋ ಇರುವುದು.. ಸರ್"
FKID006547,Ethnic day event at Christ pu university. Traffic movement from Christ University towards Dairy circle is  slow.,public_event,Non-corridor,Low,False,"Hosur Road, Global Tech Park, Dairy Colony, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)",12.9364185,77.6063347,,2023-12-07 00:05:46+00:00,closed,,public_event | Non-corridor | Ethnic day event at Christ pu university. Traffic movement from Christ University towards Dairy circle is  slow.
FKID006581,Slow moving traffic from Christ University towards Dairy circle due ethnic day event,public_event,Non-corridor,Low,False,"Hosur Road, Bren Optimus, Dairy Colony, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)",12.9364366,77.6063688,,2023-12-08 00:12:46+00:00,closed,,public_event | Non-corridor | Slow moving traffic from Christ University towards Dairy circle due ethnic day event
FKID006593,BBMP foot path Work progress at near by kundalahalli Towords BEML lay out ITPL MAIN road traffic is slove movement sir.,construction,Varthur Road,High,False,"HAL Airport Road, Kundanahalli Gate Junction, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9556341,77.7155545,,2023-12-08 06:05:46+00:00,closed,,construction | Varthur Road | BBMP foot path Work progress at near by kundalahalli Towords BEML lay out ITPL MAIN road traffic is slove movement sir.
FKID006594,BBMP FOOT path work progress at ITPL main Road near [LOCATION].,construction,Varthur Road,High,False,"ITPL Main Road, Kundanahalli Gate Junction, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9563482,77.7148885,,2023-12-08 06:05:46+00:00,closed,,construction | Varthur Road | BBMP FOOT path work progress at ITPL main Road near [LOCATION].
FKID006620,[LOCATION] work start at [LOCATION],construction,Bannerghata Road,High,True,"Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",12.8993805,77.6006482,,2023-12-08 19:05:46+00:00,closed,,construction | Bannerghata Road | [LOCATION] work start at [LOCATION]
FKID006633,ನಮಸ್ತೆ ಸರ್ ಚಿಕ್ಕಜಾಲ ಸಂಚಾರ ಸರಹದ್ದಿನಲ್ಲಿ ಕ್ಲಾಕ್ ಎಕ್ಸಿಟಿಕಾ ಹೋಟೆಲ್ನಲ್ಲಿ ಸುಮಾರು ವಾಹನಗಳು ಎಲ್ಲಾ ಕಡೆಯಿಂದ ಬರುತ್ತಿರುವುದರಿಂದ ಸಂಚಾರ ವಿಧಾನ ಗತಿಯಲ್ಲಿ ಹೋಗುತ್ತಿದೆ,public_event,Bellary Road 2,High,False,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",13.1908827,77.6457956,,2023-12-08 22:41:46+00:00,closed,,public_event | Bellary Road 2 | ನಮಸ್ತೆ ಸರ್ ಚಿಕ್ಕಜಾಲ ಸಂಚಾರ ಸರಹದ್ದಿನಲ್ಲಿ ಕ್ಲಾಕ್ ಎಕ್ಸಿಟಿಕಾ ಹೋಟೆಲ್ನಲ್ಲಿ ಸುಮಾರು ವಾಹನಗಳು ಎಲ್ಲಾ ಕಡೆಯಿಂದ ಬರುತ್ತಿರುವುದರಿಂದ ಸಂಚಾರ ವಿಧಾನ ಗತಿಯಲ್ಲಿ ಹೋಗುತ್ತಿದೆ
FKID006635,ನಮಸ್ತೆ ಸರ್ ಚಿಕ್ಕಜಾಲ ಸಂಚಾರ ಸರಹದಿನಲ್ಲಿ ಕ್ಲಾಕ್ ಎಕ್ಸಿಟಿಗಾ ಹೋಟೆಲ್ನಲ್ಲಿ ಮೆಡಿಕಲ್ ಇವೆಂಟ್ ಇರುವುದರಿಂದ ಎಲ್ಲಾ ಕಡೆಯಿಂದ ವಾಹನಗಳು ಬರುತ್ತಿರುವುದರಿಂದ ಏರ್ಪೋರ್ಟ್ ರೋಡ್ ಸಾಧಳಿಗೆ ಜಂಕ್ಷನ್ ಸಂಚಾರ ನಿಧಾನಗತಿಯಲ್ಲಿ ತೆರಳುತ್ತಿದೆ,public_event,Bellary Road 2,High,False,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",13.1906979,77.6456185,,2023-12-09 10:46:46+00:00,closed,,public_event | Bellary Road 2 | ನಮಸ್ತೆ ಸರ್ ಚಿಕ್ಕಜಾಲ ಸಂಚಾರ ಸರಹದಿನಲ್ಲಿ ಕ್ಲಾಕ್ ಎಕ್ಸಿಟಿಗಾ ಹೋಟೆಲ್ನಲ್ಲಿ ಮೆಡಿಕಲ್ ಇವೆಂಟ್ ಇರುವುದರಿಂದ ಎಲ್ಲಾ ಕಡೆಯಿಂದ ವಾಹನಗಳು ಬರುತ್ತಿರುವುದರಿಂದ ಏರ್ಪೋರ್ಟ್ ರೋಡ್ ಸಾಧಳಿಗೆ ಜಂಕ್ಷನ್ ಸಂಚಾರ ನಿಧಾನಗತಿಯಲ್ಲಿ ತೆರಳುತ್ತಿದೆ
FKID006645,White Topping work at [LOCATION].,construction,Airport New South Road,High,True,"Trinity, 65, ಲಾಜರ್ ರಸ್ತೆ, ಲಾಜರ್ ಬಡಾವಣೆ, ಫ್ರೇಜರ್ ಟೌನ್, ಮಾರುತಿ ಸೇವಾ ನಗರ, ಬೆಂಗಳೂರು ಉತ್ತರ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560005, India",13.00353423,77.6195401,2023-12-08 12:05:46+00:00,2024-01-22 11:35:46+00:00,closed,64770.0,construction | Airport New South Road | White Topping work at [LOCATION].
FKID006647,Permanent right turn is restricted from swastik junction to Sheshadripuram PS Junction.,construction,Non-corridor,Low,True,"Subedar Chatram Road, Nehru Nagar, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India",12.98872458,77.57410491,2023-12-09 00:05:46+00:00,2026-11-09 11:35:46+00:00,active,1535730.0,construction | Non-corridor | Permanent right turn is restricted from swastik junction to Sheshadripuram PS Junction.
FKID006648,Permanent right turn is restricted from swastik junction to Sheshadripuram PS Junction.,construction,Non-corridor,Low,True,"Subedar Chatram Road, Nehru Nagar, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India",12.98872458,77.57410491,2023-12-09 00:05:46+00:00,2026-11-09 11:35:46+00:00,active,1535730.0,construction | Non-corridor | Permanent right turn is restricted from swastik junction to Sheshadripuram PS Junction.
FKID006666,BMTC electric vehicle offlode,public_event,Mysore Road,High,False,"Museum Road, Shoolay Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",12.9680759,77.6063041,,2023-12-09 23:20:46+00:00,closed,,public_event | Mysore Road | BMTC electric vehicle offlode
FKID006696,Road work,construction,ORR North 1,High,False,,13.0416105,77.6118695,,2023-12-11 10:05:46+00:00,closed,,construction | ORR North 1 | Road work
FKID006703,ಹಿಂದೂ ಸಮಾಜೋತ್ಸವ ಪ್ರಯುಕ್ತ ಜಾತ ಇರುವುದರಿಂದ ಬೊಮ್ಮನಹಳ್ಳಿ ಜಂಕ್ಷನ್ ಇಂದ ಕೊಡಿ ಚಿಕ್ಕನಹಳ್ಳಿ ಜಂಕ್ಷನ್ ವರೆಗೂ ಸ್ಲೋ ಮೊಮೆಂಟ್ ಟ್ರಾಫಿಕ್ ಇರುತ್ತೆ,procession,Hosur Road,High,False,"1st Main Road, Krishna Reddy Layout, Virat Nagar, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",12.9062833,77.6271617,,2023-12-10 20:00:46+00:00,closed,,procession | Hosur Road | ಹಿಂದೂ ಸಮಾಜೋತ್ಸವ ಪ್ರಯುಕ್ತ ಜಾತ ಇರುವುದರಿಂದ ಬೊಮ್ಮನಹಳ್ಳಿ ಜಂಕ್ಷನ್ ಇಂದ ಕೊಡಿ ಚಿಕ್ಕನಹಳ್ಳಿ ಜಂಕ್ಷನ್ ವರೆಗೂ ಸ್ಲೋ ಮೊಮೆಂಟ್ ಟ್ರಾಫಿಕ್ ಇರುತ್ತೆ
FKID006716,Old [PERSON] office circle near [LOCATION] water pipeline work progressing traffic slow movment,construction,Non-corridor,Low,False,"Loop Road, C Ranga Swamy Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.9831901,77.576514,,2023-12-12 06:05:46+00:00,closed,,construction | Non-corridor | Old [PERSON] office circle near [LOCATION] water pipeline work progressing traffic slow movment
FKID006763,Road blockage in hutchnis road,construction,Airport New South Road,High,True,"Alleluia, 17/3, Davis Road, Balaji Layout, Cooke Town, Maruthi Seva Nagara, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560005, India",13.00276995,77.62205239,2023-12-13 21:05:46+00:00,,closed,,construction | Airport New South Road | Road blockage in hutchnis road
FKID006806,test,public_event,Non-corridor,Low,False,"New Mission Road, 560027, Sampangi Rama Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",12.96111871,77.5874234,2023-12-15 01:59:46+00:00,2023-12-17 03:00:46+00:00,closed,2941.0,public_event | Non-corridor | test
FKID006807,[PERSON],protest,Mysore Road,High,False,"Corporation Circle, 560002, Nagarathpete, Bengaluru, Bengaluru Urban, Karnataka, India",12.96767351,77.58722674,,2023-12-29 04:20:46+00:00,closed,,protest | Mysore Road | [PERSON]
FKID006815,Break down,construction,ORR East 1,High,True,"Outer Ring Road, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",12.9267035,77.6784255,,2023-12-15 04:40:46+00:00,closed,,construction | ORR East 1 | Break down
FKID006834,Bethal church hebbal,construction,ORR North 1,High,False,"MBT Road, Amanikere, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",13.0418676,77.5941076,,2023-12-15 23:05:46+00:00,closed,,construction | ORR North 1 | Bethal church hebbal
FKID006838,Slow traffic moment ಸರ್,procession,Non-corridor,Low,False,"11th Main Road, Sobha Opal Apartment, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",12.9202334,77.589433,,2023-12-15 21:11:46+00:00,closed,,procession | Non-corridor | Slow traffic moment ಸರ್
FKID006894,Permanent road blockage regulation,construction,Airport New South Road,High,True,"Gold Orchid, 19, Hutchins Main Road, D'Costa Square, Cooke Town, Maruthi Seva Nagara, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560084, India",13.00271757,77.62213905,,2027-11-09 11:35:46+00:00,active,,construction | Airport New South Road | Permanent road blockage regulation
FKID006996,White tapping on this above location,construction,Tumkur Road,High,False,"CV Raman Road, SBD Township Sector B, BHEL Township, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",13.0169614,77.5604211,,2023-12-18 20:39:46+00:00,closed,,construction | Tumkur Road | White tapping on this above location
FKID007012,Break down,public_event,West of Chord Road,High,False,"Chord Road, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",12.9730328,77.5391616,,2023-12-19 03:24:46+00:00,closed,,public_event | West of Chord Road | Break down
FKID007013,Break down,public_event,West of Chord Road,High,False,"Chord Road, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",12.9730708,77.5389574,,2023-12-19 03:28:46+00:00,closed,,public_event | West of Chord Road | Break down
FKID007016,White tapping work progress on old [PERSON]  traffic slow movements towards race view jn,construction,Non-corridor,Low,False,"Dr MH Ambarish Road, C Ranga Swamy Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.9836352,77.5773592,,2023-12-19 05:35:46+00:00,closed,,construction | Non-corridor | White tapping work progress on old [PERSON]  traffic slow movements towards race view jn
FKID007027,[LOCATION] work prograss traffic slow moving silkboard towards 14th main service road sir,construction,ORR East 1,High,True,"13th Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",12.9161461,77.6328869,,2023-12-19 06:11:46+00:00,closed,,construction | ORR East 1 | [LOCATION] work prograss traffic slow moving silkboard towards 14th main service road sir
FKID007135,ಟ್ರಾಫಿಕ್ ಗೆ ಯಾವುದೇ [PERSON] ಇರುವುದಿಲ್ಲ ಹೆಬ್ಬಾಳ ಡೌನ್ ರಾಂಪ್ ದಿಂದ ಕೆಂಪಾಪುರ ಕಡೆಗೆ,construction,Bellary Road 1,High,False,"Bellary Road, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",13.0462699,77.5912839,,2023-12-22 13:03:46+00:00,closed,,construction | Bellary Road 1 | ಟ್ರಾಫಿಕ್ ಗೆ ಯಾವುದೇ [PERSON] ಇರುವುದಿಲ್ಲ ಹೆಬ್ಬಾಳ ಡೌನ್ ರಾಂಪ್ ದಿಂದ ಕೆಂಪಾಪುರ ಕಡೆಗೆ
FKID007137,White tapping construction 🚧,construction,Non-corridor,Low,True,"Srinivagilu Main Road, Kapila Block, National Games Village, Koramangala, Bengaluru, Karnataka. Pin-560047 (India)",12.9497527,77.6205634,,2024-01-19 23:41:46+00:00,closed,,construction | Non-corridor | White tapping construction 🚧
FKID007161,Towards [PERSON] mill sir,procession,Magadi Road,High,False,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",12.9738689,77.5662785,,2023-12-23 23:05:46+00:00,closed,,procession | Magadi Road | Towards [PERSON] mill sir
FKID007173,"[LOCATION] parameshwari
[PERSON] at [LOCATION] road, magadi
road near hunasemar
(arogya soudha) junction",public_event,Non-corridor,Low,True,"Vatal Nagaraj Road Underpass, Gopalpura, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560023, India",12.98205505,77.56489837,2023-12-27 02:05:46+00:00,2023-12-27 10:05:46+00:00,closed,480.0,"public_event | Non-corridor | [LOCATION] parameshwari
[PERSON] at [LOCATION] road, magadi
road near hunasemar
(arogya soudha) junction"
FKID007176,[PERSON] work going on Sir,construction,Bellary Road 2,High,False,"BB Road, Nehru Nagar Extension, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",13.0984757,77.5969049,,2023-12-25 05:21:46+00:00,closed,,construction | Bellary Road 2 | [PERSON] work going on Sir
FKID007191,Slow moving vehicles due to white topping,procession,Airport New South Road,High,False,"Hennur Main Road, St. Thomas Town, Cooke Town, Maruthi Seva Nagara, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560084, India",13.00398224,77.61968747,2023-12-24 12:05:46+00:00,2024-01-22 11:35:46+00:00,closed,41730.0,procession | Airport New South Road | Slow moving vehicles due to white topping
FKID007213,[PERSON] mill to hunasemara junction sir,procession,Magadi Road,High,True,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",12.9740557,77.5662098,,2023-12-26 03:25:46+00:00,closed,,procession | Magadi Road | [PERSON] mill to hunasemara junction sir
